DTI PREDICTION SCORES:
Accuracy: 0.8036
F1-Score: 0.5795
ROC-AUC:  0.7983

ADR PREDICTION REGRESSION SCORES:
MSE: 0.0005
MAE: 0.0107
R2: -0.8845

Per-ADR Regression Metrics:
meddra_10016486: MSE=0.0003, MAE=0.0115, R2=0.0000
meddra_10016558: MSE=0.0015, MAE=0.0247, R2=-0.2335
meddra_10016565: MSE=0.0004, MAE=0.0113, R2=-0.4778
meddra_10016613: MSE=0.0001, MAE=0.0068, R2=0.0000
meddra_10016621: MSE=0.0001, MAE=0.0071, R2=0.0000
meddra_10016628: MSE=0.0001, MAE=0.0067, R2=0.0000
meddra_10016629: MSE=0.0003, MAE=0.0105, R2=0.0000
meddra_10016640: MSE=0.0004, MAE=0.0123, R2=0.0000
meddra_10016642: MSE=0.0003, MAE=0.0094, R2=0.0000
meddra_10016695: MSE=0.0002, MAE=0.0100, R2=0.0000
meddra_10016717: MSE=0.0009, MAE=0.0149, R2=-0.5483
meddra_10016740: MSE=0.0001, MAE=0.0068, R2=0.0000
meddra_10016741: MSE=0.0003, MAE=0.0099, R2=0.0000
meddra_10016742: MSE=0.0001, MAE=0.0067, R2=0.0000
meddra_10016744: MSE=0.0002, MAE=0.0090, R2=0.0000
meddra_10016745: MSE=0.0006, MAE=0.0118, R2=-0.4945
meddra_10016749: MSE=0.0002, MAE=0.0083, R2=0.0000
meddra_10016750: MSE=0.0002, MAE=0.0085, R2=0.0000
meddra_10016753: MSE=0.0003, MAE=0.0095, R2=0.0000
meddra_10016759: MSE=0.0002, MAE=0.0098, R2=0.0000
meddra_10016766: MSE=0.0013, MAE=0.0175, R2=-0.0073
meddra_10016769: MSE=0.0003, MAE=0.0077, R2=-1.7212
meddra_10016778: MSE=0.0001, MAE=0.0065, R2=0.0000
meddra_10016782: MSE=0.0003, MAE=0.0104, R2=-14.8335
meddra_10016785: MSE=0.0002, MAE=0.0068, R2=0.0000
meddra_10016790: MSE=0.0053, MAE=0.0307, R2=-0.0245
meddra_10016791: MSE=0.0006, MAE=0.0117, R2=-0.4304
meddra_10016793: MSE=0.0008, MAE=0.0146, R2=-0.6053
meddra_10016797: MSE=0.0002, MAE=0.0095, R2=0.0000
meddra_10016803: MSE=0.0020, MAE=0.0178, R2=-0.2765
meddra_10016807: MSE=0.0008, MAE=0.0149, R2=-0.2710
meddra_10016818: MSE=0.0002, MAE=0.0090, R2=0.0000
meddra_10016823: MSE=0.0003, MAE=0.0106, R2=-3.8298
meddra_10016824: MSE=0.0002, MAE=0.0091, R2=0.0000
meddra_10016825: MSE=0.0012, MAE=0.0222, R2=-0.0665
meddra_10016826: MSE=0.0001, MAE=0.0078, R2=0.0000
meddra_10016854: MSE=0.0003, MAE=0.0115, R2=0.0000
meddra_10016871: MSE=0.0003, MAE=0.0099, R2=0.0000
meddra_10016876: MSE=0.0003, MAE=0.0106, R2=0.0000
meddra_10016880: MSE=0.0002, MAE=0.0093, R2=0.0000
meddra_10016936: MSE=0.0005, MAE=0.0125, R2=-1.1069
meddra_10016970: MSE=0.0003, MAE=0.0101, R2=0.0000
meddra_10017062: MSE=0.0003, MAE=0.0093, R2=0.0000
meddra_10017068: MSE=0.0004, MAE=0.0079, R2=-0.7371
meddra_10017076: MSE=0.0006, MAE=0.0109, R2=-0.3543
meddra_10017367: MSE=0.0002, MAE=0.0077, R2=-2.3566
meddra_10017469: MSE=0.0002, MAE=0.0091, R2=0.0000
meddra_10017474: MSE=0.0003, MAE=0.0085, R2=0.0000
meddra_10017533: MSE=0.0005, MAE=0.0129, R2=-1.0785
meddra_10017543: MSE=0.0004, MAE=0.0121, R2=-9.6583
meddra_10017553: MSE=0.0003, MAE=0.0078, R2=-2.2667
meddra_10017557: MSE=0.0002, MAE=0.0083, R2=-2.0414
meddra_10017573: MSE=0.0002, MAE=0.0075, R2=-1.1607
meddra_10017577: MSE=0.0005, MAE=0.0147, R2=-1.1483
meddra_10017592: MSE=0.0004, MAE=0.0111, R2=-3.9999
meddra_10017600: MSE=0.0004, MAE=0.0097, R2=-1.3730
meddra_10017626: MSE=0.0004, MAE=0.0126, R2=0.0000
meddra_10017641: MSE=0.0003, MAE=0.0109, R2=0.0000
meddra_10017650: MSE=0.0021, MAE=0.0129, R2=-0.0707
meddra_10017702: MSE=0.0003, MAE=0.0113, R2=0.0000
meddra_10017711: MSE=0.0012, MAE=0.0154, R2=-0.3177
meddra_10017735: MSE=0.0100, MAE=0.0447, R2=-0.1385
meddra_10017745: MSE=0.0003, MAE=0.0096, R2=-2.5590
meddra_10017757: MSE=0.0004, MAE=0.0106, R2=-13.2125
meddra_10017758: MSE=0.0002, MAE=0.0085, R2=0.0000
meddra_10017779: MSE=0.0003, MAE=0.0093, R2=0.0000
meddra_10017788: MSE=0.0005, MAE=0.0147, R2=0.0000
meddra_10017789: MSE=0.0004, MAE=0.0131, R2=-10.4555
meddra_10017791: MSE=0.0004, MAE=0.0124, R2=-23.0594
meddra_10017796: MSE=0.0004, MAE=0.0120, R2=0.0000
meddra_10017815: MSE=0.0004, MAE=0.0104, R2=0.0000
meddra_10017817: MSE=0.0001, MAE=0.0073, R2=0.0000
meddra_10017822: MSE=0.0003, MAE=0.0103, R2=-1.4011
meddra_10017853: MSE=0.0008, MAE=0.0156, R2=-0.1637
meddra_10017860: MSE=0.0002, MAE=0.0086, R2=0.0000
meddra_10017865: MSE=0.0002, MAE=0.0074, R2=0.0000
meddra_10017866: MSE=0.0003, MAE=0.0097, R2=0.0000
meddra_10017867: MSE=0.0005, MAE=0.0132, R2=0.0000
meddra_10017877: MSE=0.0001, MAE=0.0064, R2=0.0000
meddra_10017884: MSE=0.0008, MAE=0.0158, R2=-0.6160
meddra_10017885: MSE=0.0006, MAE=0.0115, R2=-0.3560
meddra_10017886: MSE=0.0001, MAE=0.0067, R2=0.0000
meddra_10017888: MSE=0.0008, MAE=0.0139, R2=0.0029
meddra_10017907: MSE=0.0002, MAE=0.0100, R2=0.0000
meddra_10017918: MSE=0.0007, MAE=0.0103, R2=-0.3894
meddra_10017924: MSE=0.0006, MAE=0.0118, R2=-0.1872
meddra_10017935: MSE=0.0004, MAE=0.0102, R2=-1.0531
meddra_10017936: MSE=0.0004, MAE=0.0102, R2=-1.0538
meddra_10017940: MSE=0.0003, MAE=0.0095, R2=-8.5278
meddra_10017944: MSE=0.0023, MAE=0.0354, R2=-0.4118
meddra_10017945: MSE=0.0003, MAE=0.0087, R2=-6.3670
meddra_10017949: MSE=0.0007, MAE=0.0131, R2=-0.5315
meddra_10017955: MSE=0.0008, MAE=0.0152, R2=-0.4786
meddra_10017960: MSE=0.0004, MAE=0.0125, R2=-17.7323
meddra_10017964: MSE=0.0002, MAE=0.0091, R2=0.0000
meddra_10017972: MSE=0.0001, MAE=0.0069, R2=0.0000
meddra_10017982: MSE=0.0002, MAE=0.0077, R2=0.0000
meddra_10017999: MSE=0.0010, MAE=0.0130, R2=-0.2725
meddra_10018001: MSE=0.0006, MAE=0.0147, R2=-0.9017
meddra_10018028: MSE=0.0051, MAE=0.0120, R2=-0.0127
meddra_10018064: MSE=0.0005, MAE=0.0134, R2=0.0000
meddra_10018066: MSE=0.0008, MAE=0.0150, R2=-0.5643
meddra_10018079: MSE=0.0006, MAE=0.0117, R2=0.0000
meddra_10018083: MSE=0.0003, MAE=0.0084, R2=-0.7276
meddra_10018085: MSE=0.0003, MAE=0.0093, R2=0.0000
meddra_10018092: MSE=0.0010, MAE=0.0132, R2=-0.1426
meddra_10018095: MSE=0.0003, MAE=0.0089, R2=0.0000
meddra_10018112: MSE=0.0005, MAE=0.0107, R2=-0.4298
meddra_10018123: MSE=0.0002, MAE=0.0089, R2=0.0000
meddra_10018125: MSE=0.0001, MAE=0.0073, R2=0.0000
meddra_10018150: MSE=0.0002, MAE=0.0074, R2=-3.7409
meddra_10018154: MSE=0.0002, MAE=0.0091, R2=0.0000
meddra_10018155: MSE=0.0002, MAE=0.0090, R2=0.0000
meddra_10018172: MSE=0.0001, MAE=0.0057, R2=0.0000
meddra_10018175: MSE=0.0002, MAE=0.0090, R2=0.0000
meddra_10018180: MSE=0.0002, MAE=0.0084, R2=0.0000
meddra_10018203: MSE=0.0007, MAE=0.0135, R2=-0.6685
meddra_10018230: MSE=0.0005, MAE=0.0117, R2=-0.6642
meddra_10018231: MSE=0.0003, MAE=0.0106, R2=0.0000
meddra_10018232: MSE=0.0001, MAE=0.0073, R2=0.0000
meddra_10018233: MSE=0.0004, MAE=0.0097, R2=-0.7759
meddra_10018235: MSE=0.0030, MAE=0.0146, R2=-0.0701
meddra_10018236: MSE=0.0002, MAE=0.0092, R2=0.0000
meddra_10018239: MSE=0.0002, MAE=0.0090, R2=0.0000
meddra_10018241: MSE=0.0002, MAE=0.0083, R2=0.0000
meddra_10018242: MSE=0.0004, MAE=0.0094, R2=-0.6850
meddra_10018249: MSE=0.0002, MAE=0.0077, R2=0.0000
meddra_10018263: MSE=0.0002, MAE=0.0074, R2=0.0000
meddra_10018267: MSE=0.0009, MAE=0.0116, R2=-0.2835
meddra_10018276: MSE=0.0005, MAE=0.0137, R2=-3.8034
meddra_10018278: MSE=0.0003, MAE=0.0087, R2=0.0000
meddra_10018280: MSE=0.0001, MAE=0.0067, R2=0.0000
meddra_10018283: MSE=0.0013, MAE=0.0095, R2=-0.0366
meddra_10018284: MSE=0.0004, MAE=0.0122, R2=-3.1027
meddra_10018286: MSE=0.0003, MAE=0.0106, R2=-4.5268
meddra_10018291: MSE=0.0003, MAE=0.0098, R2=-8.9464
meddra_10018292: MSE=0.0002, MAE=0.0099, R2=-0.9668
meddra_10018304: MSE=0.0007, MAE=0.0138, R2=-0.3628
meddra_10018338: MSE=0.0003, MAE=0.0082, R2=-0.8361
meddra_10018363: MSE=0.0002, MAE=0.0084, R2=0.0000
meddra_10018364: MSE=0.0002, MAE=0.0082, R2=0.0000
meddra_10018372: MSE=0.0003, MAE=0.0102, R2=0.0000
meddra_10018386: MSE=0.0010, MAE=0.0146, R2=-0.2590
meddra_10018388: MSE=0.0010, MAE=0.0129, R2=-0.1971
meddra_10018429: MSE=0.0003, MAE=0.0088, R2=0.0000
meddra_10018444: MSE=0.0002, MAE=0.0087, R2=0.0000
meddra_10018473: MSE=0.0005, MAE=0.0129, R2=-0.3139
meddra_10018491: MSE=0.0003, MAE=0.0104, R2=0.0000
meddra_10018498: MSE=0.0003, MAE=0.0090, R2=0.0000
meddra_10018620: MSE=0.0002, MAE=0.0084, R2=0.0000
meddra_10018627: MSE=0.0011, MAE=0.0142, R2=-0.1317
meddra_10018650: MSE=0.0002, MAE=0.0083, R2=0.0000
meddra_10018651: MSE=0.0003, MAE=0.0088, R2=-6.0111
meddra_10018658: MSE=0.0002, MAE=0.0086, R2=-6.6799
meddra_10018659: MSE=0.0002, MAE=0.0065, R2=0.0000
meddra_10018675: MSE=0.0002, MAE=0.0083, R2=0.0000
meddra_10018687: MSE=0.0003, MAE=0.0097, R2=-6.5624
meddra_10018691: MSE=0.0002, MAE=0.0085, R2=0.0000
meddra_10018706: MSE=0.0012, MAE=0.0166, R2=-0.5544
meddra_10018735: MSE=0.0003, MAE=0.0112, R2=0.0000
meddra_10018761: MSE=0.0001, MAE=0.0072, R2=0.0000
meddra_10018767: MSE=0.0006, MAE=0.0131, R2=-0.9678
meddra_10018780: MSE=0.0002, MAE=0.0092, R2=0.0000
meddra_10018799: MSE=0.0009, MAE=0.0128, R2=-0.2816
meddra_10018800: MSE=0.0006, MAE=0.0127, R2=-1.2623
meddra_10018801: MSE=0.0006, MAE=0.0140, R2=-0.5542
meddra_10018814: MSE=0.0001, MAE=0.0065, R2=0.0000
meddra_10018821: MSE=0.0002, MAE=0.0087, R2=0.0000
meddra_10018829: MSE=0.0003, MAE=0.0077, R2=-1.0676
meddra_10018830: MSE=0.0002, MAE=0.0084, R2=-1.0843
meddra_10018836: MSE=0.0003, MAE=0.0095, R2=0.0000
meddra_10018852: MSE=0.0007, MAE=0.0131, R2=-0.4807
meddra_10018867: MSE=0.0006, MAE=0.0104, R2=-0.1240
meddra_10018901: MSE=0.0013, MAE=0.0109, R2=-0.1613
meddra_10018906: MSE=0.0004, MAE=0.0086, R2=-1.1949
meddra_10018910: MSE=0.0009, MAE=0.0118, R2=-0.1234
meddra_10018916: MSE=0.0007, MAE=0.0125, R2=-0.2032
meddra_10018932: MSE=0.0002, MAE=0.0075, R2=-0.2359
meddra_10018958: MSE=0.0002, MAE=0.0090, R2=0.0000
meddra_10018964: MSE=0.0007, MAE=0.0100, R2=-0.0170
meddra_10018967: MSE=0.0002, MAE=0.0079, R2=0.0000
meddra_10018985: MSE=0.0005, MAE=0.0108, R2=-0.8137
meddra_10018988: MSE=0.0002, MAE=0.0099, R2=0.0000
meddra_10018991: MSE=0.0004, MAE=0.0099, R2=-0.3977
meddra_10018999: MSE=0.0004, MAE=0.0121, R2=-12.1397
meddra_10019002: MSE=0.0003, MAE=0.0111, R2=0.0000
meddra_10019009: MSE=0.0005, MAE=0.0135, R2=0.0000
meddra_10019022: MSE=0.0004, MAE=0.0095, R2=-1.2185
meddra_10019030: MSE=0.0003, MAE=0.0110, R2=0.0000
meddra_10019034: MSE=0.0002, MAE=0.0084, R2=0.0000
meddra_10019040: MSE=0.0002, MAE=0.0081, R2=0.0000
meddra_10019044: MSE=0.0003, MAE=0.0092, R2=0.0000
meddra_10019045: MSE=0.0005, MAE=0.0098, R2=-0.4328
meddra_10019052: MSE=0.0004, MAE=0.0104, R2=-0.7435
meddra_10019058: MSE=0.0004, MAE=0.0106, R2=-1.6523
meddra_10019063: MSE=0.0006, MAE=0.0154, R2=-0.3961
meddra_10019070: MSE=0.0002, MAE=0.0082, R2=0.0000
meddra_10019075: MSE=0.0004, MAE=0.0101, R2=-8.9225
meddra_10019077: MSE=0.0007, MAE=0.0156, R2=-0.4544
meddra_10019099: MSE=0.0005, MAE=0.0114, R2=-1.2081
meddra_10019111: MSE=0.0003, MAE=0.0088, R2=-0.1928
meddra_10019116: MSE=0.0003, MAE=0.0100, R2=0.0000
meddra_10019126: MSE=0.0003, MAE=0.0085, R2=0.0000
meddra_10019133: MSE=0.0003, MAE=0.0080, R2=-2.3515
meddra_10019136: MSE=0.0003, MAE=0.0106, R2=-2.5781
meddra_10019194: MSE=0.0004, MAE=0.0104, R2=-2.6637
meddra_10019196: MSE=0.0002, MAE=0.0089, R2=0.0000
meddra_10019200: MSE=0.0003, MAE=0.0097, R2=-1.8111
meddra_10019211: MSE=0.0021, MAE=0.0347, R2=-0.5397
meddra_10019218: MSE=0.0003, MAE=0.0115, R2=-8.9791
meddra_10019238: MSE=0.0004, MAE=0.0122, R2=0.0000
meddra_10019241: MSE=0.0002, MAE=0.0087, R2=0.0000
meddra_10019245: MSE=0.0003, MAE=0.0115, R2=-2.3428
meddra_10019246: MSE=0.0004, MAE=0.0110, R2=-1.0821
meddra_10019249: MSE=0.0002, MAE=0.0090, R2=0.0000
meddra_10019250: MSE=0.0003, MAE=0.0085, R2=0.0000
meddra_10019252: MSE=0.0017, MAE=0.0139, R2=-0.1053
meddra_10019277: MSE=0.0003, MAE=0.0100, R2=0.0000
meddra_10019279: MSE=0.0009, MAE=0.0157, R2=-0.2659
meddra_10019326: MSE=0.0005, MAE=0.0115, R2=-1.1825
meddra_10019342: MSE=0.0002, MAE=0.0098, R2=0.0000
meddra_10019345: MSE=0.0002, MAE=0.0092, R2=0.0000
meddra_10019348: MSE=0.0001, MAE=0.0063, R2=0.0000
meddra_10019362: MSE=0.0003, MAE=0.0117, R2=-2.2212
meddra_10019409: MSE=0.0003, MAE=0.0079, R2=0.0000
meddra_10019418: MSE=0.0003, MAE=0.0096, R2=-6.6776
meddra_10019428: MSE=0.0005, MAE=0.0132, R2=-24.4033
meddra_10019434: MSE=0.0002, MAE=0.0084, R2=0.0000
meddra_10019450: MSE=0.0007, MAE=0.0137, R2=-0.0807
meddra_10019452: MSE=0.0003, MAE=0.0102, R2=0.0000
meddra_10019465: MSE=0.0003, MAE=0.0108, R2=0.0000
meddra_10019468: MSE=0.0003, MAE=0.0097, R2=-0.5003
meddra_10019489: MSE=0.0003, MAE=0.0102, R2=0.0000
meddra_10019491: MSE=0.0003, MAE=0.0098, R2=-3.8316
meddra_10019493: MSE=0.0020, MAE=0.0156, R2=-0.1931
meddra_10019515: MSE=0.0004, MAE=0.0121, R2=0.0000
meddra_10019523: MSE=0.0002, MAE=0.0079, R2=-0.4344
meddra_10019524: MSE=0.0017, MAE=0.0249, R2=-0.3018
meddra_10019598: MSE=0.0003, MAE=0.0086, R2=0.0000
meddra_10019607: MSE=0.0003, MAE=0.0096, R2=0.0000
meddra_10019611: MSE=0.0002, MAE=0.0093, R2=-9.4457
meddra_10019616: MSE=0.0004, MAE=0.0108, R2=-2.2105
meddra_10019617: MSE=0.0002, MAE=0.0077, R2=-0.8456
meddra_10019629: MSE=0.0004, MAE=0.0111, R2=0.0000
meddra_10019641: MSE=0.0010, MAE=0.0089, R2=-0.0890
meddra_10019645: MSE=0.0002, MAE=0.0090, R2=0.0000
meddra_10019650: MSE=0.0003, MAE=0.0102, R2=0.0000
meddra_10019660: MSE=0.0003, MAE=0.0094, R2=-1.1965
meddra_10019663: MSE=0.0009, MAE=0.0172, R2=-0.3150
meddra_10019670: MSE=0.0004, MAE=0.0121, R2=-0.5838
meddra_10019674: MSE=0.0009, MAE=0.0161, R2=-0.2734
meddra_10019677: MSE=0.0003, MAE=0.0103, R2=-6.6024
meddra_10019692: MSE=0.0005, MAE=0.0111, R2=-0.9405
meddra_10019694: MSE=0.0003, MAE=0.0091, R2=0.0000
meddra_10019705: MSE=0.0002, MAE=0.0074, R2=0.0000
meddra_10019708: MSE=0.0008, MAE=0.0115, R2=-0.0526
meddra_10019713: MSE=0.0002, MAE=0.0088, R2=0.0000
meddra_10019717: MSE=0.0011, MAE=0.0216, R2=-0.2865
meddra_10019719: MSE=0.0002, MAE=0.0080, R2=-1.5953
meddra_10019727: MSE=0.0002, MAE=0.0081, R2=-6.6929
meddra_10019731: MSE=0.0012, MAE=0.0161, R2=-0.2139
meddra_10019744: MSE=0.0009, MAE=0.0157, R2=-0.2862
meddra_10019754: MSE=0.0002, MAE=0.0089, R2=-5.0790
meddra_10019771: MSE=0.0002, MAE=0.0085, R2=0.0000
meddra_10019772: MSE=0.0002, MAE=0.0077, R2=-0.3994
meddra_10019776: MSE=0.0001, MAE=0.0063, R2=0.0000
meddra_10019795: MSE=0.0003, MAE=0.0104, R2=0.0000
meddra_10019831: MSE=0.0003, MAE=0.0093, R2=-5.8929
meddra_10019837: MSE=0.0005, MAE=0.0090, R2=-0.8588
meddra_10019842: MSE=0.0011, MAE=0.0162, R2=-0.4401
meddra_10019846: MSE=0.0003, MAE=0.0092, R2=0.0000
meddra_10019847: MSE=0.0002, MAE=0.0084, R2=0.0000
meddra_10019851: MSE=0.0025, MAE=0.0305, R2=-0.2173
meddra_10019909: MSE=0.0002, MAE=0.0085, R2=-0.9912
meddra_10019948: MSE=0.0006, MAE=0.0139, R2=-1.2923
meddra_10019953: MSE=0.0006, MAE=0.0095, R2=-0.4440
meddra_10019973: MSE=0.0002, MAE=0.0079, R2=-4.8219
meddra_10019974: MSE=0.0007, MAE=0.0119, R2=0.0428
meddra_10019983: MSE=0.0002, MAE=0.0086, R2=0.0000
meddra_10019998: MSE=0.0002, MAE=0.0087, R2=0.0000
meddra_10020008: MSE=0.0003, MAE=0.0101, R2=-3.3651
meddra_10020024: MSE=0.0003, MAE=0.0094, R2=0.0000
meddra_10020037: MSE=0.0002, MAE=0.0085, R2=0.0000
meddra_10020038: MSE=0.0007, MAE=0.0110, R2=-0.1720
meddra_10020039: MSE=0.0007, MAE=0.0121, R2=-0.4336
meddra_10020040: MSE=0.0002, MAE=0.0099, R2=0.0000
meddra_10020100: MSE=0.0005, MAE=0.0109, R2=-0.9973
meddra_10020112: MSE=0.0004, MAE=0.0107, R2=-1.4758
meddra_10020160: MSE=0.0011, MAE=0.0139, R2=-0.2604
meddra_10020161: MSE=0.0006, MAE=0.0118, R2=-0.4733
meddra_10020197: MSE=0.0008, MAE=0.0114, R2=-0.3395
meddra_10020201: MSE=0.0006, MAE=0.0108, R2=-0.4760
meddra_10020206: MSE=0.0004, MAE=0.0124, R2=-4.2829
meddra_10020328: MSE=0.0001, MAE=0.0073, R2=0.0000
meddra_10020377: MSE=0.0002, MAE=0.0090, R2=-4.8548
meddra_10020392: MSE=0.0001, MAE=0.0071, R2=0.0000
meddra_10020400: MSE=0.0004, MAE=0.0116, R2=-1.1442
meddra_10020407: MSE=0.0004, MAE=0.0095, R2=-1.0962
meddra_10020408: MSE=0.0011, MAE=0.0145, R2=-0.3682
meddra_10020466: MSE=0.0003, MAE=0.0076, R2=-0.2315
meddra_10020508: MSE=0.0001, MAE=0.0067, R2=0.0000
meddra_10020524: MSE=0.0002, MAE=0.0084, R2=0.0000
meddra_10020549: MSE=0.0001, MAE=0.0055, R2=0.0000
meddra_10020554: MSE=0.0004, MAE=0.0124, R2=0.0000
meddra_10020558: MSE=0.0004, MAE=0.0100, R2=-1.0656
meddra_10020559: MSE=0.0005, MAE=0.0119, R2=-5.0671
meddra_10020565: MSE=0.0003, MAE=0.0087, R2=-0.9837
meddra_10020568: MSE=0.0003, MAE=0.0090, R2=-0.9697
meddra_10020573: MSE=0.0003, MAE=0.0076, R2=-0.6803
meddra_10020575: MSE=0.0003, MAE=0.0105, R2=0.0000
meddra_10020576: MSE=0.0002, MAE=0.0078, R2=0.0000
meddra_10020578: MSE=0.0013, MAE=0.0150, R2=-0.1259
meddra_10020582: MSE=0.0016, MAE=0.0142, R2=-0.0585
meddra_10020583: MSE=0.0004, MAE=0.0088, R2=-0.0430
meddra_10020587: MSE=0.0004, MAE=0.0111, R2=-0.9533
meddra_10020590: MSE=0.0004, MAE=0.0118, R2=0.0000
meddra_10020598: MSE=0.0004, MAE=0.0115, R2=0.0000
meddra_10020602: MSE=0.0002, MAE=0.0075, R2=-0.9892
meddra_10020603: MSE=0.0005, MAE=0.0105, R2=-0.1467
meddra_10020604: MSE=0.0006, MAE=0.0118, R2=-0.1818
meddra_10020619: MSE=0.0003, MAE=0.0110, R2=0.0000
meddra_10020622: MSE=0.0002, MAE=0.0090, R2=0.0000
meddra_10020625: MSE=0.0003, MAE=0.0085, R2=-1.0760
meddra_10020635: MSE=0.0007, MAE=0.0151, R2=-0.0370
meddra_10020637: MSE=0.0001, MAE=0.0073, R2=0.0000
meddra_10020639: MSE=0.0012, MAE=0.0205, R2=-0.1078
meddra_10020642: MSE=0.0007, MAE=0.0136, R2=-0.2990
meddra_10020646: MSE=0.0008, MAE=0.0151, R2=-0.3190
meddra_10020647: MSE=0.0007, MAE=0.0157, R2=-0.1441
meddra_10020649: MSE=0.0008, MAE=0.0150, R2=-0.4253
meddra_10020651: MSE=0.0003, MAE=0.0096, R2=-1.7411
meddra_10020653: MSE=0.0003, MAE=0.0099, R2=-3.5663
meddra_10020660: MSE=0.0002, MAE=0.0078, R2=0.0000
meddra_10020667: MSE=0.0025, MAE=0.0167, R2=-0.0699
meddra_10020669: MSE=0.0006, MAE=0.0111, R2=-0.6266
meddra_10020670: MSE=0.0004, MAE=0.0107, R2=-1.4091
meddra_10020679: MSE=0.0003, MAE=0.0083, R2=-1.6511
meddra_10020680: MSE=0.0005, MAE=0.0111, R2=-0.6913
meddra_10020698: MSE=0.0002, MAE=0.0081, R2=0.0000
meddra_10020705: MSE=0.0002, MAE=0.0087, R2=0.0000
meddra_10020711: MSE=0.0005, MAE=0.0108, R2=-1.5914
meddra_10020712: MSE=0.0002, MAE=0.0064, R2=-1.2650
meddra_10020718: MSE=0.0005, MAE=0.0136, R2=0.0000
meddra_10020733: MSE=0.0002, MAE=0.0099, R2=0.0000
meddra_10020734: MSE=0.0003, MAE=0.0110, R2=0.0000
meddra_10020737: MSE=0.0013, MAE=0.0163, R2=-0.2997
meddra_10020739: MSE=0.0003, MAE=0.0107, R2=-3.1420
meddra_10020741: MSE=0.0012, MAE=0.0170, R2=-0.5556
meddra_10020745: MSE=0.0003, MAE=0.0102, R2=-3.1033
meddra_10020746: MSE=0.0002, MAE=0.0093, R2=0.0000
meddra_10020751: MSE=0.0044, MAE=0.0417, R2=-0.3084
meddra_10020755: MSE=0.0001, MAE=0.0064, R2=0.0000
meddra_10020756: MSE=0.0065, MAE=0.0367, R2=-0.0863
meddra_10020759: MSE=0.0008, MAE=0.0130, R2=-0.2552
meddra_10020760: MSE=0.0008, MAE=0.0096, R2=-0.1716
meddra_10020764: MSE=0.0003, MAE=0.0090, R2=-4.5215
meddra_10020765: MSE=0.0006, MAE=0.0132, R2=-4.3148
meddra_10020770: MSE=0.0004, MAE=0.0112, R2=-3.5657
meddra_10020772: MSE=0.0022, MAE=0.0327, R2=-0.2070
meddra_10020773: MSE=0.0003, MAE=0.0115, R2=0.0000
meddra_10020782: MSE=0.0001, MAE=0.0062, R2=0.0000
meddra_10020800: MSE=0.0020, MAE=0.0156, R2=-0.0503
meddra_10020802: MSE=0.0027, MAE=0.0205, R2=-0.0766
meddra_10020804: MSE=0.0003, MAE=0.0109, R2=0.0000
meddra_10020805: MSE=0.0003, MAE=0.0095, R2=0.0000
meddra_10020823: MSE=0.0002, MAE=0.0080, R2=0.0000
meddra_10020843: MSE=0.0003, MAE=0.0093, R2=-1.3814
meddra_10020848: MSE=0.0003, MAE=0.0098, R2=0.0000
meddra_10020849: MSE=0.0003, MAE=0.0090, R2=0.0000
meddra_10020850: MSE=0.0009, MAE=0.0154, R2=-0.6462
meddra_10020852: MSE=0.0007, MAE=0.0114, R2=-0.1173
meddra_10020859: MSE=0.0005, MAE=0.0135, R2=0.0000
meddra_10020864: MSE=0.0004, MAE=0.0099, R2=-2.9393
meddra_10020869: MSE=0.0002, MAE=0.0074, R2=-0.3664
meddra_10020870: MSE=0.0005, MAE=0.0108, R2=-0.4092
meddra_10020871: MSE=0.0005, MAE=0.0114, R2=-2.0639
meddra_10020880: MSE=0.0005, MAE=0.0130, R2=-1.2500
meddra_10020881: MSE=0.0004, MAE=0.0098, R2=-1.6955
meddra_10020903: MSE=0.0010, MAE=0.0148, R2=-0.1800
meddra_10020907: MSE=0.0005, MAE=0.0096, R2=-0.1441
meddra_10020910: MSE=0.0002, MAE=0.0092, R2=-1.3167
meddra_10020915: MSE=0.0001, MAE=0.0078, R2=0.0000
meddra_10020916: MSE=0.0002, MAE=0.0073, R2=0.0000
meddra_10020919: MSE=0.0003, MAE=0.0083, R2=-1.2195
meddra_10020920: MSE=0.0002, MAE=0.0069, R2=-1.1465
meddra_10020922: MSE=0.0004, MAE=0.0110, R2=-0.7326
meddra_10020937: MSE=0.0005, MAE=0.0119, R2=-1.7169
meddra_10020942: MSE=0.0007, MAE=0.0131, R2=-0.3284
meddra_10020943: MSE=0.0007, MAE=0.0168, R2=-0.7144
meddra_10020947: MSE=0.0010, MAE=0.0158, R2=-0.6141
meddra_10020949: MSE=0.0011, MAE=0.0201, R2=-0.3497
meddra_10020955: MSE=0.0003, MAE=0.0111, R2=-7.3710
meddra_10020956: MSE=0.0005, MAE=0.0118, R2=-0.7673
meddra_10020957: MSE=0.0003, MAE=0.0096, R2=0.0000
meddra_10020969: MSE=0.0001, MAE=0.0072, R2=0.0000
meddra_10020971: MSE=0.0004, MAE=0.0095, R2=-0.6752
meddra_10020976: MSE=0.0007, MAE=0.0137, R2=-1.1311
meddra_10020978: MSE=0.0001, MAE=0.0069, R2=0.0000
meddra_10020983: MSE=0.0002, MAE=0.0081, R2=0.0000
meddra_10020989: MSE=0.0002, MAE=0.0081, R2=0.0000
meddra_10020993: MSE=0.0007, MAE=0.0129, R2=-0.1297
